"","x"
"1",0.19475933257934
"2",0.767660471201736
"3",0.141098315480436
"4",0.13810908119096
"5",0.159727531392059
"6",0.116470777995323
"7",0.133901828263141
"8",0.161908243073908
"9",0.234465622191035
"10",0.115336107236463
"11",0.185287681109472
"12",0.161933959386734
"13",0.138308057925685
"14",0.249579391759115
"15",0.144954576696755
"16",0.136371396573688
"17",0.104253037996979
"18",0.15058776544866
"19",0.108948582032073
"20",0.242623339701319
"21",0.116689603394394
"22",0.133225360386551
"23",0.122026109200485
"24",0.198827028231423
"25",0.142390501377801
"26",0.180166531419065
"27",0.121986064499304
"28",0.104645856973579
"29",0.161085872628616
"30",0.139555679822166
"31",0.129112727052261
"32",0.136317805227906
"33",0.17395497181856
"34",0.135420872343666
"35",0.135952510522829
"36",0.139464585087267
"37",0.194993882409904
"38",0.11316864432103
"39",0.140609252837338
"40",0.212296168496608
"41",0.160962096471242
"42",0.135343800727422
"43",0.102271865237369
"44",0.195624122442283
"45",0.134447327114857
"46",0.130742027528602
"47",0.230285048010599
"48",0.15834824667084
"49",0.143531091583961
"50",0.138194192134957
"51",0.11109058903631
"52",0.147095456652004
"53",0.154408139212826
"54",0.12615039599321
"55",0.132894266045964
"56",0.0955753608931615
"57",0.156378762728451
"58",0.145928029178813
"59",0.0969309425430291
"60",0.122992337219107
"61",0.126048150269465
"62",0.121214703843613
"63",0.101893484762187
"64",0.209754793391423
"65",0.112694998974008
"66",0.164883271186987
"67",0.167501369127866
"68",0.129515391701022
"69",0.108615554882644
"70",0.214592455240901
"71",0.118444111965344
"72",0.146490336771122
"73",0.16168198692852
"74",0.131864761051098
"75",0.12595353963462
"76",0.130981860675432
"77",0.149723393397422
"78",0.130584115640852
"79",0.180256354359867
"80",0.0881902338192379
"81",0.366680219561921
"82",0.133087782953569
"83",0.136531642482496
"84",0.1349601735188
"85",0.144664175047702
"86",0.142151979357953
"87",0.119199693640803
"88",0.153598315995356
"89",0.152192031434298
"90",0.126590185918394
"91",0.155674423693519
"92",0.195755553649413
"93",0.13261025249914
"94",0.17649346225687
"95",0.133630908359585
"96",0.148960083876378
"97",0.58392299391406
"98",0.15191217835678
"99",0.121335805753106
"100",0.111916410147518
"101",0.136564508273478
"102",0.13716868178836
"103",0.143644074407424
"104",0.172825749779828
"105",0.195751008065163
"106",0.154578895953982
"107",0.106044733890978
"108",0.151756420748589
"109",0.122431432458108
"110",0.15936059153929
"111",0.161244824590438
"112",0.170445930702367
"113",0.133669568167204
"114",0.105762110232245
"115",0.117369916937459
"116",0.14778914967038
"117",0.168112406579368
"118",0.116280978466422
"119",0.144536279664268
"120",0.142921865480927
"121",0.124611370665837
"122",0.121346413328383
"123",0.132119192206618
"124",0.204704900959953
"125",0.123595781630204
"126",0.133466491820319
"127",0.0906038445065477
"128",0.140037944773325
"129",0.138730073217174
"130",0.142314357270129
"131",0.172164074152188
"132",0.118911770195871
"133",0.183714658178048
"134",0.30741816720092
"135",0.154914361641463
"136",0.1511341649044
"137",0.310329386426283
"138",0.133725863261287
"139",0.12939564155377
"140",0.14806842628567
"141",0.166138294285799
"142",0.150870168087036
"143",0.114705839222543
"144",0.141076665561171
"145",0.42064831119694
"146",0.111837547139783
"147",0.128564188341861
"148",0.136371396573688
"149",0.128020606474957
"150",0.154111835814246
"151",0.130020623381905
"152",0.120741599716343
"153",0.150233699047207
"154",0.1412395269568
"155",0.148761538615154
"156",0.1339677860242
"157",0.128929442540197
"158",0.117945107123383
"159",0.165677016633145
"160",0.159567762797188
"161",0.121690615049274
"162",0.156871132465967
"163",0.118090031653675
"164",0.158918816408662
"165",0.145941075750686
"166",0.141644277012656
"167",0.125850232014032
"168",0.148676015085277
"169",0.147567703577583
"170",0.126587595180722
"171",0.146996031938283
"172",0.1204431678771
"173",0.130582508478838
"174",0.124375710899675
"175",0.163646165961112
"176",0.183968339452396
"177",0.146223564087593
"178",0.127096985656159
"179",0.129548666557736
"180",0.14715353245435
"181",0.098801728009042
"182",0.12841431874456
"183",0.149021409833672
"184",0.131016715958054
"185",0.193232563641025
"186",0.0998322959990067
"187",0.206076246524864
"188",0.1279482464567
"189",0.139164206046003
"190",0.134766803802463
"191",0.160161639053689
"192",0.124077974802157
"193",0.149284575933951
"194",0.120794817156946
"195",0.13069078421229
"196",0.148887678149942
"197",0.161622872324448
"198",0.129563823644021
"199",0.128715374476192
"200",0.108193236176103
"201",0.110177528694465
"202",0.130073991990705
"203",0.133988648922893
"204",0.124975331961938
"205",0.12979055767812
"206",0.157863081439456
"207",0.229893474540425
"208",0.114308023893755
"209",0.146186415054226
"210",0.124138087397078
"211",0.175391571256138
"212",0.120226610558371
"213",0.0716188444736075
"214",0.088896257892257
"215",0.0763968787312086
"216",0.144025059298193
"217",0.133608486316783
"218",0.140725530031326
"219",0.128162396292161
"220",0.118150959615888
"221",0.142373920741724
"222",0.183168326871054
"223",0.164157468550807
"224",0.166737447145262
"225",0.22476654588946
"226",0.123714954651388
"227",0.13268515622051
"228",0.160806525029898
"229",0.113703991080583
"230",0.138730073217174
"231",0.112459274205069
"232",0.131395499084908
"233",0.498007112821984
"234",0.107536133529664
"235",0.137720996483169
"236",0.114166763156297
"237",0.143685813581337
"238",0.162895161025128
"239",0.125873129004509
"240",0.137913477797555
"241",0.128675654945027
"242",0.124051193077314
"243",0.10816381242393
"244",0.142449871837479
"245",0.138060319362664
"246",0.128386130211471
"247",0.122311903738678
"248",0.195861571588485
"249",0.121476165090005
"250",0.135939600749271
"251",0.160938909233304
"252",0.130814598850836
"253",0.132748947678247
"254",0.127724666939502
"255",0.124029175535852
"256",0.154223022557822
"257",0.205718924007129
"258",0.150750682177686
"259",0.122940738035784
"260",0.115495091115829
"261",0.139795170900461
"262",0.134113241110937
"263",0.210425521284383
"264",0.238583569087795
"265",0.138437705458106
"266",0.142192288069595
"267",0.136543592073951
"268",0.134726488650958
"269",0.12574724170311
"270",0.149858476003566
"271",0.103267593868417
"272",0.140337921139685
"273",0.0834222900580035
"274",0.3143227015696
"275",0.123869065017238
"276",0.263808115562882
"277",0.11998091264477
"278",0.137244567304709
"279",0.136776009916728
"280",0.151039873067925
"281",0.070926468533878
"282",0.112416929407272
"283",0.150983407946253
"284",0.151614762865545
"285",0.167852972666492
"286",0.144257069066756
"287",0.162302107301911
"288",0.105635768587796
"289",0.162348687634188
"290",0.128132308013871
"291",0.112843821594602
"292",0.0872316110562821
"293",0.131015221503053
"294",0.117276237089165
"295",0.113711461991403
"296",0.126587298834248
"297",0.128101716326662
"298",0.143871671749727
"299",0.104705182096597
"300",0.130521732504633
"301",0.130119807100142
"302",0.070926468533878
"303",0.126587595180722
"304",0.120550021734146
"305",0.133247976642777
"306",0.151097145890784
"307",0.130756438600738
"308",0.256626598357304
"309",0.139463158073101
"310",0.384343943145954
"311",0.169891231933432
"312",0.18407942266815
"313",0.350328664588028
"314",0.161593608129212
"315",0.139764062949189
"316",0.22071465877277
"317",0.16959495323439
"318",0.0455464040016049
"319",0.137169629071683
"320",0.118444111965344
"321",0.120479945015239
"322",0.10405337867793
"323",0.127287426594946
"324",0.138737281825954
"325",0.202797340348923
"326",0.168229850220368
"327",0.148957501148346
"328",0.119244433454069
"329",0.136546881697852
"330",0.0741249106562359
"331",0.122686647954627
"332",0.12546159608554
"333",0.180256354359867
"334",0.112029763416958
"335",0.258677542138406
"336",0.121350738611543
"337",0.149302995633523
"338",0.0679732546001334
"339",0.139717381387346
"340",0.105343281020901
"341",0.120331251608653
"342",0.129223680165975
"343",0.132056985953318
"344",0.155866178361928
"345",0.143145928747405
"346",1.52815643425987e-09
"347",0.104705182096597
"348",0.123157088115656
"349",0.179554622694926
"350",0.119237897616322
"351",0.125541138396773
"352",0.114263628466578
"353",0.180920096042919
"354",0.138358940216939
"355",0.126707884785191
"356",0.143624393553591
"357",0.124368872294128
"358",0.177066825987679
"359",0.162829345884061
"360",0.137867037850887
"361",0.140841575088752
"362",0.146899032469218
"363",0.128523511875282
"364",0.208554598003745
"365",0.142446745925675
"366",0.130389915138574
"367",0.0749807547285718
"368",0.123195983428679
"369",0.141372715123809
"370",0.143058977423572
"371",0.136657125288745
"372",0.138569229787834
"373",0.145403284690771
"374",0.154921082692559
"375",0.145904628287572
"376",0.133571901029519
"377",0.154090786081156
"378",0.15372537042482
"379",0.15547428589629
"380",0.123780479825766
"381",0.156557016791398
"382",0.143219186032445
"383",0.136371396573688
"384",0.524897450782914
"385",0.260101683843782
"386",0.133099150833082
"387",0.134989132111467
"388",0.121795570829668
"389",0.212222569485971
"390",0.0716188444736075
"391",0.123141522055069
"392",0.0983161192170069
"393",0.125303321774797
"394",0.143002809730793
"395",0.159226159269947
"396",0.166767795191988
"397",0.140348708486121
"398",0.132085497997323
"399",0.182964691319049
"400",0.14066120940464
"401",0.1388124804281
"402",0.143517218608812
"403",0.151753246903017
"404",0.183384831990339
"405",0.138550574032349
"406",0.1333527684837
"407",0.136998545749611
"408",0.13898169355014
"409",0.156389135601483
"410",0.145784445438251
"411",0.130763533440653
"412",0.119299753506065
"413",0.125109731193815
"414",0.125540920080837
"415",0.135137270025768
"416",0.123322754845965
"417",0.132925662034442
"418",0.380700569615647
"419",0.128096786024643
"420",0.148497241766904
"421",0.115287396686958
"422",0.150676859911862
"423",0.145226938957645
"424",0.145771084806899
"425",0.117142552989647
"426",0.125474989166087
"427",0.14229945746348
"428",0.139002146075967
"429",0.149804542522156
"430",0.129698232210725
"431",0.134447825030826
"432",0.14863974866949
"433",0.145083053446513
"434",0.174235328386893
"435",0.0995390961177127
"436",0.0972142261273931
"437",0.138400962188199
"438",0.10490741832219
"439",0.131307815305902
"440",0.238717015230815
"441",0.140108538178674
"442",0.138970067099007
"443",0.13823476285996
"444",0.174980518081739
"445",0.140849313949655
"446",0.144631438643396
"447",0.134640080436473
"448",0.147698741919608
"449",0.12176933762435
"450",0.123618682691973
"451",0.122508287965558
"452",0.123992784476634
"453",0.124186695840716
"454",0.143922551504839
"455",0.136982554992873
"456",0.116771181775613
"457",0.138192189727567
"458",0.13782435332983
"459",0.111093465404788
"460",0.110919336838128
"461",0.139310196776913
"462",0.137401192057151
"463",0.128761532420811
"464",0.156911841544243
"465",0.109783222286982
"466",0.12884391639578
"467",0.137831290042514
"468",0.146778885455902
"469",9.88810094720139e-06
"470",0.126931699143734
"471",0.120604110043299
"472",0.146750842383707
"473",0.126593027854067
"474",0.157081438302569
"475",0.152919196849298
"476",0.15786250803831
"477",0.146909573581014
"478",0.133796423079589
"479",0.120376900910437
"480",0.184954139731901
"481",0.126120056687896
"482",0.15046033212485
"483",0.125676135549936
"484",0.278144711370643
"485",0.155995538663165
"486",0.139172829876684
"487",0.124274293473015
"488",0.156901667429509
"489",0.0985941494480502
"490",0.132480937648912
"491",0.124548264329961
"492",0.149541717522239
"493",0.13836727847206
"494",0.0889587998064708
"495",0.133608486316783
"496",0.167511871232295
"497",0.141456196595927
"498",0.070926468533878
"499",0.141064882275436
"500",0.134581125353701
"501",0.159247707057448
"502",0.140345175985653
"503",0.13195946575034
"504",0.150181617236346
"505",0.156798149628563
"506",0.172445519078351
"507",0.118206090781476
"508",0.122242413403175
"509",0.135081222789819
"510",0.104099146556119
"511",0.124933689182501
"512",0.158630865110359
"513",0.104779773763755
"514",0.136092745043522
"515",0.128154662008323
"516",0.119798072857024
"517",0.133796423079589
"518",0.134126567747153
"519",0.133893459664328
"520",0.142307612706647
"521",0.136171444049219
"522",0.112261583642842
"523",0.108853975045612
"524",0.133511700710077
"525",0.150419186290244
"526",0.207335480278379
"527",0.117382073884259
"528",0.132522947024673
"529",0.250682208934619
"530",0.1553681028196
"531",0.134205594280755
"532",0.136341190343867
"533",0.094000357952683
"534",0.143645845133564
"535",0.163693251509841
"536",0.141160010217106
"537",0.118780607135343
"538",0.154532366909376
"539",0.146151672353946
"540",0.0913297593337488
"541",0.21147954282691
"542",0.131139985848304
"543",0.110980590907066
"544",0.135534321958957
"545",0.255499039214511
"546",0.129308202898927
"547",0.130564866438729
"548",0.124611370665837
"549",0.135377097112103
"550",0.132280045495882
"551",0.096784563292668
"552",0.143279002880291
"553",0.151812100990114
"554",0.16396213140207
"555",0.126621758007233
"556",0.168914650269239
"557",0.142399858832551
"558",0.128466871935819
"559",0.263049759496514
"560",0.110480532780246
"561",0.130916836531657
"562",0.119740875962266
"563",0.133609307934517
"564",0.172391629163244
"565",0.136936674998615
"566",0.130352417962108
"567",0.128666005796679
"568",0.126330767052849
"569",0.114671277493488
"570",0.0794978140974832
"571",0.140720027373618
"572",0.1416919885376
"573",0.137152994805645
"574",0.136268660935168
"575",0.13721397965933
"576",0.161707614673677
"577",0.0767200050936301
"578",0.259437815755954
"579",0.130718318517493
"580",0.127647744167326
"581",0.146883835712468
"582",0.143400814939985
"583",0.133456384294915
"584",0.17166304845505
"585",0.15571487391857
"586",0.130942752417577
"587",0.142941277328337
"588",0.151347942871395
"589",0.0979428069940964
"590",0.126855545094463
"591",0.140861056291303
"592",0.178445506910741
"593",0.187389091348338
"594",0.157407095837566
"595",0.130169339143312
"596",0.137848347381154
"597",0.138299006444377
"598",0.132766628571297
"599",0.153846283938212
"600",0.129582435879372
"601",0.239970811847029
"602",0.132851467943712
"603",0.138177537940796
"604",0.127537307008331
"605",0.126050761755315
"606",0.133118819627731
"607",0.140495069965995
"608",0.103558723404163
"609",0.147158201550964
"610",0.122736467207847
"611",0.129873679902814
"612",0.151378225982289
"613",0.12062257740213
"614",0.19298908046615
"615",0.171346671930792
"616",0.0094519299869352
"617",0.155499125543063
"618",0.0888681933715681
"619",0.131080422041538
"620",0.0811979079072872
"621",0.189229992395662
"622",0.0973981337754927
"623",0.123464218589411
"624",0.140530356105602
"625",0.206448699958642
"626",0.160876332607031
"627",0.160975232532401
"628",0.124922872480418
"629",0.162794073455055
"630",0.168185240623628
"631",0.143368663870923
"632",0.377202402634043
"633",0.125300003547518
"634",0.265691111930461
"635",0.209038484287844
"636",0.137112579364221
"637",0.243196619898751
"638",0.113689496513023
"639",0.15539141382629
"640",0.135764321870576
"641",0.113737887070948
"642",0.185075969782164
"643",0.158219709423181
"644",0.134485656243899
"645",0.10347221130835
"646",0.134233696849112
"647",0.117179162262124
"648",0.134176757524292
"649",0.135173089693077
"650",0.126698321634831
"651",0.134571220893551
"652",0.116284544584004
"653",0.121593453145575
"654",0.124491644490254
"655",0.114305630405751
"656",0.13955869919943
"657",0.130037602325529
"658",0.145923026449501
"659",0.126892510441258
"660",0.173400790128616
"661",0.129663307532058
"662",0.148581243541588
"663",0.135095788636136
"664",0.150256172709182
"665",0.173725690431354
"666",0.139217212526014
"667",0.135423824023778
"668",0.184721114907352
"669",0.182844813333194
"670",0.12236472108766
"671",0.166724776505769
"672",0.144612741140638
"673",0.153375449689752
"674",0.125070824215762
"675",0.142921671153687
"676",0.168783443753689
"677",0.118477129050116
"678",0.277716030302661
"679",0.173560269116487
"680",0.164532423209033
"681",0.150242225427561
"682",0.134600087818829
"683",0.141634348184593
"684",0.154962591113153
"685",0.146551068096461
"686",0.12574580060164
"687",0.127644016375147
"688",0.107700618516337
"689",0.140722015762883
"690",0.144352354722172
"691",0.155177595940194
"692",0.128650715433262
"693",0.117394823080674
"694",0.102992755170645
"695",0.17396738027076
"696",0.168159817156615
"697",0.187445276361384
"698",0.104542382137711
"699",0.15790271664278
"700",0.141593539934701
"701",0.141087046177191
"702",0.148324515013853
"703",0.161663179005077
"704",0.143610156849343
"705",0.137127207769204
"706",0.118244900190297
"707",0.188830849828258
"708",0.143585303863114
"709",0.120883035365704
"710",0.141425437839328
"711",0.138173139127304
"712",0.141331110203235
"713",0.126741966199443
"714",0.132077837083811
"715",0.122481244048501
"716",0.217158940257246
"717",0.161841817684962
"718",0.131941872615014
"719",0.153371800390499
"720",0.140443451497586
"721",0.126657789672825
"722",0.107544205606211
"723",0.201543968496897
"724",0.114598848441533
"725",0.132801407136331
"726",0.154027382366534
"727",0.143964077272984
"728",0.135338060930523
"729",0.152147719473232
"730",0.137689677600824
"731",0.126536620566658
"732",0.136966849151522
"733",0.100958197108853
"734",0.114776572141661
"735",0.125327369627109
"736",0.119947336479856
"737",0.144467555307821
"738",0.140684298501604
"739",0.131935353355231
"740",0.129321148484047
"741",0.135635348275363
"742",0.156208080894547
"743",0.499036157438028
"744",0.133273173419233
"745",0.13504830247535
"746",0.0078709604796586
"747",0.161713911008347
"748",0.0924188104769433
"749",0.127486121653554
"750",0.137751292859502
"751",0.0999009417467227
"752",0.159684045212781
"753",0.102128272475551
"754",0.141994311955417
"755",0.141937988626539
"756",0.126047050948566
"757",0.131231900666752
"758",0.126855290355429
"759",0.173659256645457
"760",0.13588911778062
"761",0.130245479194832
"762",0.115969695086876
"763",0.112110229235219
"764",0.110009381823398
"765",0.121788646244869
"766",0.141174773344457
"767",0.143028759989516
"768",0.125151519949766
"769",0.143037593403629
"770",0.146936808459676
"771",0.137805876642025
"772",0.106263933801942
"773",0.141835822942636
"774",0.129298394541459
"775",0.117458613480318
"776",0.122996309916918
"777",0.151924544457874
"778",0.119849009466183
"779",0.184208142387484
"780",0.132324949870025
"781",0.135532981824955
"782",0.106845630057104
"783",0.146899032469218
"784",0.125175291412377
"785",0.131235853820666
"786",0.124294879459465
"787",0.137367726947529
"788",0.124054368380684
"789",0.149402207479955
"790",0.160169013224784
"791",0.1202997584028
"792",0.132288261905071
"793",0.134865814055455
"794",0.138109009179012
"795",0.147184149538668
"796",0.127126810010067
"797",0.134870378159664
"798",0.146996031938283
"799",0.130386468397344
"800",0.0948854722064688
"801",0.138777018865153
"802",0.166944591148769
"803",0.117269974181976
"804",0.107478787019453
"805",0.132712738083571
"806",0.118975259176195
"807",0.102497800429116
"808",0.125482018569503
"809",0.159815379789729
"810",0.151567754217147
"811",0.189728332353769
"812",0.117939366349073
"813",0.10409368210225
"814",0.119508510053785
"815",0.121856961206982
"816",0.127928645474875
"817",0.129126484136129
"818",0.152081455011351
"819",0.178885234273216
"820",0.103518048413521
"821",0.144028048538856
"822",0.146616419186538
"823",0.147853698487997
"824",0.130182735077826
"825",0.127673958141179
"826",0.110126766744178
"827",0.134838918319307
"828",0.135332916262602
"829",0.123157088115656
"830",0.141399692389458
"831",0.122909122925674
"832",0.10556799589558
"833",5.15180033849149e-05
"834",0.14440422053036
"835",0.119901515450803
"836",0.150340475575366
"837",0.136841893693543
"838",0.134466382120166
"839",0.123219877761836
"840",0.138930865843996
"841",0.13696993046553
"842",0.128165890348028
"843",0.150315017047956
"844",0.128940997430894
"845",0.13673300942653
"846",0.065352716485721
"847",0.130063663109466
"848",0.128118355195783
"849",0.138076289170252
"850",0.121285348869591
"851",0.185683532574558
"852",0.141754465183301
"853",0.160464556770287
"854",0.131612103770749
"855",0.140110301595347
"856",0.181104290058968
"857",0.151619739524125
"858",0.180825218868656
"859",0.138849268752032
"860",0.133347287277419
"861",0.168966653368356
"862",0.134509465019047
"863",0.129461246374895
"864",0.141755856201705
"865",0.105302088510943
"866",0.124323613012526
"867",0.769756574892581
"868",0.125125569308456
"869",0.0921679433850122
"870",0.150938934136393
"871",0.132219866942539
"872",0.0998802946842508
"873",0.154598344078373
"874",0.119964962463612
"875",0.0971484948595379
"876",0.146608243869103
"877",0.125480237610506
"878",0.125350687023826
"879",0.168435522209469
"880",0.139187677990016
"881",0.139223287167583
"882",0.150603277921498
"883",0.13546977760763
"884",0.132020854359797
"885",0.144270384893737
"886",0.149416269660579
"887",0.149612686061824
"888",0.125105680058458
"889",0.125747965667941
"890",0.133571712015093
"891",0.144871314799683
"892",0.140116806237819
"893",0.144208745439037
"894",0.122612237493695
"895",0.0758473350101643
"896",0.154235778358619
"897",0.13547888871325
"898",0.13085698423451
"899",0.129453248147682
"900",0.123577168401845
"901",0.125960546845615
