"","x"
"1",0.113697220871744
"2",0.105115001249496
"3",0.123226378094007
"4",0.119366455192563
"5",0.0931529097950047
"6",0.138804721881395
"7",0.0875884232969416
"8",0.107524006779763
"9",0.142372346983198
"10",0.133003557618629
"11",0.179892701118568
"12",0.124052740290106
"13",0.157241563989992
"14",0.12472963052096
"15",0.090585281476915
"16",0.152913240206491
"17",0.188849497074963
"18",0.146619290102192
"19",0.105525439522794
"20",0.173061959690932
"21",0.15758701725237
"22",0.110034877466549
"23",0.13314292208383
"24",0.177995763165987
"25",0.119193506974379
"26",0.112870355757957
"27",0.10261690741748
"28",0.164735265835783
"29",0.10184602551203
"30",0.118363837137163
"31",0.119504932026849
"32",0.13027545163651
"33",0.121423455182374
"34",0.114664671253463
"35",0.0836019569370509
"36",0.229482438794147
"37",0.123198347379066
"38",0.117661224216125
"39",0.132790824214782
"40",0.101298569137778
"41",0.155170451722198
"42",0.108611042732575
"43",0.136568685977741
"44",0.156056094409192
"45",0.058792619966833
"46",0.0830650820996807
"47",0.134207928081107
"48",0.180991934237574
"49",0.13738878716449
"50",0.126296993510518
"51",0.159380573502536
"52",0.0881393757603071
"53",0.033185242514927
"54",0.0565646698255716
"55",0.121758278184118
"56",0.109041111634951
"57",0.21586749431803
"58",0.172261682665672
"59",0.116162920550809
"60",0.124963236712462
"61",0.143313378075266
"62",0.109580825566928
"63",0.113060707793093
"64",0.134551666465107
"65",0.148824006549443
"66",0.0933098007581355
"67",0.11331760825203
"68",0.106273077092089
"69",0.111928798096745
"70",0.214423413112976
"71",0.127848638689511
"72",0.14063745897562
"73",0.107003272856315
"74",0.132852608330845
"75",0.124871035984562
"76",0.149763769345998
"77",0.0989728370659738
"78",0.1147492410163
"79",0.0917410265542763
"80",0.138902398908035
"81",0.151768653203153
"82",0.126845342314955
"83",0.0821015237529856
"84",0.132626034828175
"85",0.105887094171847
"86",0.150483715284603
"87",0.127463765580758
"88",0.119597476961721
"89",0.0956667363411286
"90",0.117099584182283
"91",0.128679205823937
"92",0.124732136857808
"93",0.140822618037194
"94",0.0578466206362251
"95",0.0947762696524009
"96",0.110247541274476
"97",0.168076365247577
"98",0.141392066290207
"99",0.17284670010246
"100",0.11825062014227
"101",0.12752365951904
"102",0.0856315976263152
"103",0.171346188974006
"104",0.107981285944311
"105",0.153932763431394
"106",0.20625267426919
"107",0.139757387667303
"108",0.0496054542689612
"109",0.142468957687416
"110",0.204240142832388
"111",0.155037779355675
"112",0.138870323511467
"113",0.123829537178089
"114",0.113039092450925
"115",0.11165243326905
"116",0.135973342580749
"117",0.12899335530068
"118",0.12776098472129
"119",0.116289874744576
"120",0.0358774042291748
"121",0.118413389339922
"122",0.122677222051863
"123",0.115277066711044
"124",0.158703165303045
"125",0.153089046433122
"126",0.127768523761147
"127",0.0986377685737733
"128",0.125248924519294
"129",0.100491295510387
"130",0.109608405098713
"131",0.219776339083251
"132",0.0491755676482988
"133",0.108604781543325
"134",0.11296777449698
"135",0.10443125000837
"136",0.118945320508011
"137",0.160349094568755
"138",0.103806548728138
"139",0.0972824826819909
"140",0.0579731764948016
"141",0.109016589372007
"142",0.124047488004567
"143",0.102115280208864
"144",0.117686183042287
"145",0.08181783995629
"146",0.191661388982715
"147",0.177205617243484
"148",0.128696191327217
"149",0.123487938446249
"150",0.101013254773321
"151",0.121276641630914
"152",0.110489381595512
"153",0.129802022879682
"154",0.040404837766421
"155",0.116353494420133
"156",0.129849102245253
"157",0.115892342686229
"158",0.116248486198388
"159",0.103509777016827
"160",0.116767358252444
"161",0.149364273753818
"162",0.0763761091163329
"163",0.119014869243006
"164",0.118436969750937
"165",0.131091903858664
"166",0.13242406410054
"167",0.104637405002101
"168",0.11587293623858
"169",0.11506248938026
"170",0.130593838163513
"171",0.0990188074154387
"172",0.0965392960663542
"173",0.080437894898318
"174",0.111407340098162
"175",0.0906004129663967
"176",0.107233059762457
"177",0.113943401931764
"178",0.218807466178639
"179",0.126639541402314
"180",0.159569412463386
"181",0.112557477070729
"182",0.11178608427078
"183",0.0973951058109302
"184",0.138629968793849
"185",0.137065920926308
"186",0.121998218029246
"187",0.122066210794826
"188",0.138913510960587
"189",0.11990381394434
"190",0.132646666877601
"191",0.146836519507163
"192",0.143180426518575
"193",0.14483405007601
"194",0.165712680968952
"195",0.108649694466499
"196",0.0983475169858363
"197",0.0959157994400595
"198",0.120781578940715
"199",0.102690375633608
"200",0.132648483658656
"201",0.0968420371119339
"202",0.158150987801352
"203",0.115485937084843
"204",0.126948757282066
"205",0.106236174156713
"206",0.109420135090571
"207",0.126427274452524
"208",0.102664451792971
"209",0.195023927095024
"210",0.125831985405902
"211",0.144904816299349
"212",0.13529445368377
"213",0.10077418481136
"214",0.0984265978267444
"215",0.124685438249944
"216",0.11662991636667
"217",0.141540770307704
"218",0.139188130522155
"219",0.134156498464281
"220",0.231504699075361
"221",0.109952611821683
"222",0.12149627672284
"223",0.0967592663792789
"224",0.155599271053587
"225",0.121200641414095
"226",0.145839409216923
"227",0.131263139286314
"228",0.103012540694806
"229",0.136763200366385
"230",0.0658844214528278
"231",0.129228480266848
"232",0.145222545634529
"233",0.112944063347067
"234",0.145138135276254
"235",0.128316677582944
"236",0.126245873836933
"237",0.0981040807365627
"238",0.119446684957817
"239",0.144088114037615
"240",0.158888406611393
"241",0.11330939486759
"242",0.104199929412682
"243",0.128157570245009
"244",0.129579018663949
"245",0.0955965997604761
"246",0.13338709339591
"247",0.110318853265865
"248",0.126751371228868
"249",0.0766133515781711
"250",0.117504921156962
"251",0.14125542536708
"252",0.108859078862817
"253",0.130980940168947
"254",0.0768314404482377
"255",0.0931734263318237
"256",0.108532625338434
"257",0.127159534310753
"258",0.125973136774757
"259",0.133985979477386
"260",0.169571894321903
"261",0.102345091161933
"262",0.103753213967671
"263",0.0733385974475389
"264",0.120529587120933
"265",0.126050504535622
"266",0.1074845993356
"267",0.0968667106680464
"268",0.0594323766400448
"269",0.0768422709798053
"270",0.142270074552863
"271",0.135518458245446
"272",0.132495263779224
"273",0.122259302878668
"274",0.0911523530595314
"275",0.139507752696886
"276",0.160341344051051
"277",0.119220917953129
"278",0.0374100762283434
"279",0.139788525139519
"280",0.126759451061249
"281",0.117659931242631
"282",0.122529514351121
"283",0.200116138379244
"284",0.144975992944726
"285",0.108191792930914
"286",0.0821781433320385
"287",0.17284670010246
"288",0.0496327953302893
"289",0.176871176564619
"290",0.131682010283986
"291",0.066381762820887
"292",0.108858688532784
"293",0.0813189119600046
"294",0.119016926463731
"295",0.155616270250227
"296",0.111369116593385
"297",0.213670884957084
"298",0.0732135172422341
"299",0.106590457170497
"300",0.127377759868327
"301",0.140260108575437
"302",0.117773792072013
"303",0.111025171381767
"304",0.0988206579768225
"305",0.156736596872349
"306",0.11124618295885
"307",0.125833108265019
"308",0.0932339243636572
"309",0.125660093697269
"310",0.172648130624123
"311",0.127984221384703
"312",0.198727998270072
"313",0.152706561228154
"314",0.11011394686749
"315",0.0820012940556172
"316",0.0927110278053136
"317",0.128113509534485
"318",0.11506248938026
"319",0.0755351232915027
"320",0.121267083591974
"321",0.17284670010246
"322",0.133066985790545
"323",0.101937140145857
"324",0.10578379028654
"325",0.113415317629894
"326",0.0934061309677541
"327",0.13761516695762
"328",0.155502183613593
"329",0.10872248997726
"330",0.12174694958746
"331",0.126899572315556
"332",0.127140415314988
"333",0.121300217835737
"334",0.117469230909767
"335",0.135709822782108
"336",0.164554017215999
"337",0.0847070300125713
"338",0.119989557148959
"339",0.168547351357455
"340",0.121738180148871
"341",0.114879628851475
"342",0.073066907612617
"343",0.129849402382941
"344",0.109888648039051
"345",0.139759541486161
"346",0.0938410412667608
"347",0.128607581692371
"348",0.10157512914771
"349",0.0994137167950261
"350",0.121032023190003
"351",0.121917382688023
"352",0.108475500492413
"353",0.153648103899373
"354",0.117731978764948
"355",0.101071382876672
"356",0.120345563629014
"357",0.137339123957789
"358",0.131860736942343
"359",0.118137951867559
"360",0.0569474596216901
"361",0.1064921102995
"362",0.182583835650386
"363",0.127140415314988
"364",0.100214572961055
"365",0.135775129430474
"366",0.119536446131964
"367",0.125576749378696
"368",0.122843248090425
"369",0.112840963664321
"370",0.164019190799965
"371",0.122840195584805
"372",0.123208566516498
"373",0.0996496365570437
"374",0.127842139341386
"375",0.113241671877812
"376",0.116252814342121
"377",0.128440079815303
"378",0.13151290461059
"379",0.123073978928109
"380",0.0982051301028691
"381",0.098920185551024
"382",0.115243849921777
"383",0.118009058012604
"384",0.147154142817867
"385",0.104105501337497
"386",0.116915961466712
"387",0.086277600447856
"388",0.148358473921955
"389",0.187745645605866
"390",0.131287026724472
"391",0.148621868301212
"392",0.106442899206833
"393",0.128846541249726
"394",0.14517048195303
"395",0.138253443844812
"396",0.10198162468709
