"","x"
"1",0.125993763235992
"2",0.103194752316686
"3",0.134827161679841
"4",0.116966061416359
"5",0.0971556889180728
"6",0.124457852983869
"7",0.135578503718243
"8",0.113049509018316
"9",0.105543647841909
"10",0.141966331646661
"11",0.0961273285411742
"12",0.228683540963052
"13",0.109297788134468
"14",0.104706548529936
"15",0.117601180233145
"16",0.124935793541636
"17",0.117166450409156
"18",0.118305781580649
"19",0.133207559244874
"20",0.141966331646661
"21",0.161058729532937
"22",0.125246389773807
"23",0.119077708743774
"24",0.152946256944792
"25",0.239305916880451
"26",0.102883832163662
"27",0.112249436293632
"28",0.128627507275268
"29",0.114462560677994
"30",0.128790850221159
"31",0.221936883854949
"32",0.142682327792201
"33",0.118879404250963
"34",0.12487027324307
"35",0.0982069282945806
"36",0.144862059912548
"37",0.13984165096128
"38",0.125177151587377
"39",0.117090562899754
"40",0.126326875408579
"41",0.0956729068522283
"42",0.116894301855046
"43",0.126460554480839
"44",0.101046961322648
"45",0.115947461125725
"46",0.122865815049384
"47",0.115738890656413
"48",0.150387616622488
"49",0.121389854991302
"50",0.116344070372288
"51",0.122074132654432
"52",0.122140774680004
"53",0.126749583640155
"54",0.136033750461171
"55",0.123292401389673
"56",0.117910137380286
"57",0.108971949719044
"58",0.143106191488512
"59",0.119915789237051
"60",0.152475974087548
"61",0.108005670906541
"62",0.102128627973206
"63",0.112444689685175
"64",0.116623768508071
"65",0.225464012896206
"66",0.127344278020802
"67",0.110102364619243
"68",0.11020958562341
"69",0.106945071435867
"70",0.123062711323804
"71",0.0974660236521504
"72",0.122003891711937
"73",0.11721148026106
"74",0.119187325018231
"75",0.178231313486935
"76",0.10936873026473
"77",0.122070167714652
"78",0.109531067035634
"79",0.111212957361374
"80",0.142006689189363
"81",0.110432300500781
"82",0.0691268375739958
"83",0.121745823179688
"84",0.113019057416454
"85",0.126339019572651
"86",0.118365495551935
"87",0.108553477354862
"88",0.123736800599673
"89",0.133285559258736
"90",0.0984307450481667
"91",0.113203766717327
"92",0.112659875811519
"93",0.100698556029131
"94",0.134420197383077
"95",0.117031320891892
"96",0.12142695499206
"97",0.123549215364277
"98",0.108674733671982
"99",0.119589722271582
"100",0.130010137537016
"101",0.112991649774567
"102",0.128902380444362
"103",0.125378200045336
"104",0.115156937334581
"105",0.164903746033314
"106",0.134846641124674
"107",0.127964002051918
"108",0.12839097670768
"109",0.124441873496887
"110",0.122992930598654
"111",0.121802915015622
"112",0.117573328277463
"113",0.116440706311568
"114",0.114130826711971
"115",0.0981458800985237
"116",0.108235617880153
"117",0.120088141536475
"118",0.11356259492803
"119",0.122572652020739
"120",0.120587435461002
"121",0.115995329727474
"122",0.130345529504574
"123",0.123228558971582
"124",0.142708143657896
"125",0.103536779931068
"126",0.143111107462733
"127",0.0921920549254489
"128",0.116717622869915
"129",0.13926278312517
"130",0.134577523051713
"131",0.131316582597532
"132",0.114284953023379
"133",0.129504810326232
"134",0.13877168280814
"135",0.111899690044177
"136",0.120597232299325
"137",0.114499610483048
"138",0.141566614453459
"139",0.128262266798651
"140",0.118716180738986
"141",0.123080659229615
"142",0.124035791178834
"143",0.108914173478648
"144",0.121035792247457
"145",0.116966051609359
"146",0.13582261954121
"147",0.126300456020667
"148",0.116259525546786
"149",0.118983927179545
"150",0.127684995968321
"151",0.127389447556783
"152",0.137420444076053
"153",0.0790858832838499
"154",0.102871910988014
"155",0.137255779219161
"156",0.132664381750763
"157",0.14001368964659
"158",0.109520620410036
"159",0.0956146750558807
"160",0.09643967935934
"161",0.130583536912563
"162",0.120690035298786
"163",0.121146280367937
"164",0.120854237000203
"165",0.129422371652108
"166",0.108836569315446
"167",0.118374073320834
"168",0.123975975164917
"169",0.131186779746802
"170",0.118540156271181
"171",0.116139450486243
"172",0.126384333424078
"173",0.121658515668071
"174",0.131876009616517
"175",0.110526696031759
"176",0.130079218024309
"177",0.1061139415122
"178",0.124412926518346
"179",0.119598305811527
"180",0.120918986132722
"181",0.170157146368124
"182",0.112374380364145
"183",0.126102389809509
"184",0.11545541417836
"185",0.120114303140312
"186",0.115428085671985
"187",0.13570542514728
"188",0.11159415349649
"189",0.110369282845637
"190",0.117708260852706
"191",0.119998858659408
"192",0.103534546255943
"193",0.133663308252705
"194",0.142924223900807
"195",0.112445961682606
"196",0.12957137730845
"197",0.121440141397148
"198",0.112122794140846
"199",0.117987147163971
"200",0.107849220125412
"201",0.13120988847259
"202",0.122891587423157
"203",0.114789764317264
"204",0.133391308872509
"205",0.0936810561052729
"206",0.136464049313685
"207",0.129377024625267
"208",0.104594111244947
"209",0.080312004811487
"210",0.126738936976446
"211",0.117650757736663
"212",0.1233115279987
"213",0.131841645520181
"214",0.142358564023728
"215",0.124777613052887
"216",0.106165281997756
"217",0.116618777467708
"218",0.144104724555631
"219",0.119605480969631
"220",0.110334604605069
"221",0.11946735932591
"222",0.19735188001151
"223",0.0948916311937087
"224",0.135740624629507
"225",0.114087593146429
"226",0.164666622968619
"227",0.121807711323422
"228",0.110876441392428
"229",0.113509355851937
"230",0.111089831545998
"231",0.102101182674448
"232",0.11760409408503
"233",0.209406415892003
"234",0.122210149617858
"235",0.127291226939149
"236",0.109161764637696
"237",0.119913437316972
"238",0.121162175867048
"239",0.117665963038261
"240",0.111168364075557
"241",0.112654380770064
"242",0.135641215180579
"243",0.127566249698734
"244",0.0900327268708398
"245",0.134888604715677
"246",0.116697483657657
"247",0.111545485220156
"248",0.117529695479785
"249",0.118456195444995
"250",0.116285439411863
"251",0.125010271073304
"252",0.114172185818784
"253",0.105890962890989
"254",0.109539979773817
"255",0.119764569444757
"256",0.115007844938775
"257",0.121089148999928
"258",0.120467896694335
"259",0.111962025852651
"260",0.108089156382993
"261",0.11384221267501
"262",0.117185024207388
"263",0.115571662900562
"264",0.11893734352277
"265",0.103781327834147
"266",0.116586985102474
"267",0.113549478971488
"268",0.129756407901816
"269",0.131781381339724
"270",0.12437539816483
"271",0.120029768601505
"272",0.128345122092576
"273",0.106978526807799
"274",0.118228131930415
"275",0.131781381339724
"276",0.117162210749676
"277",0.115384724787851
"278",0.14172208373853
"279",0.139471894026203
"280",0.114253127419455
"281",0.119972217057268
"282",0.0879067479588791
"283",0.131561193117911
"284",0.110314600851162
"285",0.120397612494096
"286",0.125134041316954
"287",0.125091265260176
"288",0.104142176788853
"289",0.146365568103081
"290",0.10637340564641
"291",0.110989559967592
"292",0.0978592109318255
"293",0.111088039533843
"294",0.121871466184997
"295",0.111417258233692
"296",0.12138039117117
"297",0.122607355746422
"298",0.145851580606226
"299",0.115926897158349
"300",0.113114433080221
"301",0.121557490595012
"302",0.126525737514142
"303",0.119264895904363
"304",0.12157414587149
"305",0.124727957553884
"306",0.107615660600668
"307",0.12402655655999
"308",0.117019502290664
"309",0.107557103114134
"310",0.129552738351662
"311",0.113378952869548
"312",0.116440206456782
"313",0.125639406244509
"314",0.113640182072174
"315",0.105870716797033
"316",0.157142438720834
"317",0.115172352269837
"318",0.138433836593125
"319",0.0662772006096508
"320",0.124021918269421
"321",0.103711474603902
"322",0.137561957604078
"323",0.115517308243304
"324",0.175984312260246
"325",0.121918498833279
"326",0.121711230139468
"327",0.123813505345159
"328",0.107590054454977
"329",0.12651008675899
"330",0.125339889125479
"331",0.09420374038436
"332",0.114517467993515
"333",0.127213891529236
"334",0.138339315490979
"335",0.115569476043106
"336",0.111483926232086
"337",0.115943309582541
"338",0.111294250023266
"339",0.109745498267832
"340",0.116792391417481
"341",0.10305514563587
"342",0.127924062670926
"343",0.128173381281743
"344",0.115478860091711
"345",0.150792534451954
"346",0.139123625212536
"347",0.113085371136395
"348",0.101758093561653
"349",0.122617516360713
"350",0.101000439476985
"351",0.110481954425659
"352",0.111705570026082
"353",0.117166639433679
"354",0.112668863747784
"355",0.117119913636541
"356",0.128943333204557
"357",0.107198669044765
"358",0.10000524950593
"359",0.111558502412218
"360",0.110983300748268
"361",0.118285829841416
"362",0.147614768080295
"363",0.122975318148114
"364",0.113280974687189
"365",0.108796453677306
"366",0.14691981751104
"367",0.125913572043296
"368",0.132064104877313
"369",0.127314112197969
"370",0.125772186182082
"371",0.111075584369641
"372",0.118860928189945
"373",0.118133414307161
"374",0.120787608309796
"375",0.124257550284935
"376",0.134985776423494
"377",0.130417019418924
"378",0.115695455031684
"379",0.131216115162406
"380",0.130430815379911
"381",0.121304808761823
"382",0.110567314460484
"383",0.0951817884986317
"384",0.13146261942516
"385",0.133641193069018
"386",0.14083050519819
"387",0.113659627951332
"388",0.118272976109642
"389",0.104816078715307
"390",0.125456213266451
"391",0.128940555550879
"392",0.1207740229396
"393",0.135874844352747
"394",0.111156672663678
"395",0.133453433474318
"396",0.122672058382066
"397",0.124003451802482
"398",0.131055238685066
"399",0.100034954120679
"400",0.117074437292625
"401",0.122017338887573
"402",0.108724508503629
"403",0.11328891478497
"404",0.128592965709387
"405",0.101343128600073
"406",0.196010692015009
"407",0.117155572694081
"408",0.129726422916785
"409",0.108832535953496
"410",0.124363456963117
"411",0.107417007832223
"412",0.117045726977886
"413",0.122922616446867
"414",0.11698426040605
"415",0.125399747913311
"416",0.1069655349078
"417",0.117291516101034
"418",0.12801171198687
"419",0.107369151096792
"420",0.120575227499415
"421",0.100552729861525
"422",0.120675093910629
"423",0.143212585266948
"424",0.116621752312495
"425",0.111830493406595
"426",0.110828157837142
"427",0.127391016064155
"428",0.123802948820366
"429",0.132240422278719
"430",0.106745526403217
"431",0.119852572744507
"432",0.112016586008139
"433",0.121659721457946
"434",0.114084673789563
"435",0.119686445143893
"436",0.118999794600084
"437",0.123635479944932
"438",0.110848374424645
"439",0.139225166054026
"440",0.102892035995177
"441",0.133972116427344
"442",0.112733563346658
"443",0.114234460434645
"444",0.117976132253701
"445",0.131015955301032
"446",0.118808492223735
"447",0.134985140424386
"448",0.118392995096005
"449",0.129551892333179
"450",0.11611980676374
"451",0.111665973908276
"452",0.114346626898635
"453",0.109419047174699
"454",0.114031088063799
"455",0.102871642127216
"456",0.104473726652482
"457",0.119725024279966
"458",0.0944389840044998
"459",0.112246827387413
"460",0.149851641120304
"461",0.114984779474867
"462",0.0995202548839275
"463",0.141918667061564
"464",0.138315421800029
"465",0.137789622019449
"466",0.12430912754952
"467",0.131048910927031
"468",0.11761703074598
"469",0.113117652472487
"470",0.115673147162721
"471",0.116119581113773
"472",0.123457126672189
"473",0.118975969823374
"474",0.114731391756491
"475",0.113759340488329
"476",0.117040046179519
"477",0.115353809318369
"478",0.118157056519456
"479",0.108800619320473
"480",0.137904390144637
"481",0.108956350834681
"482",0.119703277691635
"483",0.116076251738399
"484",0.116760982136852
"485",0.112474531518243
"486",0.109626802074258
"487",0.109723625021527
"488",0.127806993467827
"489",0.125965621115075
"490",0.109083324199556
"491",0.123105478206464
"492",0.159002939600994
"493",0.119711326899076
"494",0.126748782747089
"495",0.127504387255343
"496",0.125096272126602
"497",0.126189747409605
"498",0.112697955826779
"499",0.101426826090673
"500",0.135169119904787
"501",0.0694729229470248
"502",0.130433728841223
"503",0.117589900258098
"504",0.0957301308647822
"505",0.10526254658967
"506",0.118139756312708
"507",0.119142929892371
"508",0.116257937735607
"509",0.10042137159297
"510",0.0903957899854319
"511",0.119674606065842
"512",0.108812573952678
"513",0.102758308186888
"514",0.131436350171762
"515",0.111268488396937
"516",0.117914981307035
"517",0.105049594633379
"518",0.108605557985697
"519",0.135129050322245
"520",0.114503652500954
"521",0.127237744300204
"522",0.115009647574713
"523",0.119698822579638
"524",0.122275854549392
"525",0.148153439556304
"526",0.123370744641434
"527",0.116082537288553
"528",0.127918962804544
"529",0.126292153432557
"530",0.120805891372632
"531",0.123180286914901
"532",0.115853233126957
"533",0.127768410767301
"534",0.0975922191651521
"535",0.108148679492926
"536",0.130730846119509
"537",0.0652678328372364
"538",0.123870670585871
"539",0.10961092502108
"540",0.125456233410275
"541",0.104750187253042
"542",0.125811090570041
"543",0.0927516705569281
"544",0.111744190260344
"545",0.110636599039484
"546",0.116328607241142
"547",0.102560616931314
"548",0.121412433131604
"549",0.124572725154832
"550",0.185436083201504
"551",0.122123575823621
"552",0.12345462222101
"553",0.120697874191781
"554",0.121803659307338
"555",0.126898415194459
"556",0.114839732477406
"557",0.130533987686921
"558",0.122580950472275
"559",0.117023025161426
"560",0.118364228767693
"561",0.113124645232049
"562",0.122557556502702
"563",0.124323316912928
"564",0.0954494259761555
"565",0.122664641102367
"566",0.162441728625305
"567",0.114904824917346
"568",0.11316586115889
"569",0.104583292392278
"570",0.115208535562661
"571",0.108877127143975
"572",0.124427942592209
"573",0.124790437822625
"574",0.118066088563824
"575",0.112106471388715
"576",0.115618081442919
"577",0.1145045222526
"578",0.129226063965854
"579",0.139459885326612
"580",0.0883761246170403
"581",0.118698690331831
"582",0.144632466133571
"583",0.12314709794538
"584",0.125519497628088
"585",0.12195640842198
"586",0.129578171463772
"587",0.12973547040204
"588",0.119212213368398
"589",0.118004441780825
"590",0.0671971956725089
"591",0.128576460642207
"592",0.148577162869463
"593",0.118979601572627
"594",0.125698623284748
"595",0.121176933820025
"596",0.112315526378956
"597",0.107898071562681
"598",0.0875311198404064
"599",0.116663914127926
"600",0.110919093929599
"601",0.118809858197321
"602",0.127999225219679
"603",0.122044433929391
"604",0.120638643732265
"605",0.111177594074525
"606",0.125165853244726
"607",0.113969430564372
"608",0.136786752116201
"609",0.132293933997234
"610",0.135389461633025
"611",0.136579469475375
"612",0.117256235043719
"613",0.109233341220085
"614",0.118410010619026
"615",0.129359917563061
"616",0.111238868988762
"617",0.116418834776801
"618",0.11011985790321
"619",0.084695910179102
"620",0.11433175541715
"621",0.111410742345621
"622",0.118254931586428
"623",0.0985495337806737
"624",0.137213699264312
"625",0.122334423088249
"626",0.123757834755517
"627",0.114390081432982
"628",0.128481707915701
"629",0.123133950504896
"630",0.122466984028087
"631",0.103380115777888
"632",0.117424666559717
"633",0.111976479983158
"634",0.130211335775147
"635",0.129957254144231
"636",0.130962372799109
"637",0.12782275471527
"638",0.136319667311333
"639",0.12031859238763
"640",0.118277385849866
"641",0.123617938156063
"642",0.118808492223735
"643",0.129399696566415
"644",0.117211078884283
"645",0.104971428566384
"646",0.12004210371993
"647",0.117556941300632
"648",0.106577026255407
"649",0.111314627322007
"650",0.120940454968781
"651",0.120887085403841
"652",0.120370113641955
"653",0.108675030895442
"654",0.251133241511688
"655",0.122747692308947
"656",0.106814175856555
"657",0.126330354331949
"658",0.195152178323329
"659",0.12893156043789
"660",0.109494778650051
"661",0.122387449821922
"662",0.118117741419071
"663",0.113496084660993
"664",0.122003274353072
"665",0.106587043102628
