"","x"
"1",0.372724568466417
"2",0.39991486168627
"3",0.378328415118478
"4",0.370700257080183
"5",0.394449345118254
"6",0.403398354997359
"7",0.392176015929051
"8",0.40104137480186
"9",0.371757040441642
"10",0.448463158599666
"11",0.399900640296779
"12",0.380344368778528
"13",0.449154797260176
"14",0.406986000008277
"15",0.350882789785393
"16",0.416368122223162
"17",0.358253583495497
"18",0.372902963157626
"19",0.383816345398343
"20",0.370958266567191
"21",0.407659074625836
"22",0.395688773572553
"23",0.388478463198866
"24",0.390915701994936
"25",0.418707565774857
"26",0.358096656222458
"27",0.390245094729204
"28",0.429912193465915
"29",0.441180995731583
"30",0.40904556479387
"31",0.384277989424289
"32",0.367027685813853
"33",0.374053808320682
"34",0.505523473975414
"35",0.412093147398115
"36",0.403088098339754
"37",0.494105576481742
"38",0.375196197055157
"39",0.407600706398011
"40",0.359530041500912
"41",0.368500993991307
"42",0.345795500451568
"43",0.382234434349336
"44",0.477476881703383
"45",0.375466639920801
"46",0.388041076229537
"47",0.368751502090801
"48",0.384869344178704
"49",0.38679709915327
"50",0.405190212261919
"51",0.411252129602481
"52",0.363967600271672
"53",0.435465994140995
"54",0.366933717326735
"55",0.393039293914262
"56",0.392527645445441
"57",0.373293313548028
"58",0.431316414988205
"59",0.411102217564012
"60",0.386531975023593
"61",0.37054220294182
"62",0.354827969910923
"63",0.37479563583094
"64",0.377923331534685
"65",0.406492088825158
"66",0.384286979206562
"67",0.349235999443587
"68",0.411582406230931
"69",0.389271952642673
"70",0.371658199996895
"71",0.407168683375714
"72",0.383259762871313
"73",0.384221291115886
"74",0.368669107587706
"75",0.40908782875731
"76",0.401217924164209
"77",0.28726921328577
"78",0.409306615504624
"79",0.402905943329761
"80",0.369554163006848
"81",0.305766230314596
"82",0.418335978612425
"83",0.424705053612992
"84",0.385495893612604
"85",0.420536752340691
"86",0.360547715815697
"87",0.384271625916943
"88",0.4059628631504
"89",0.369984332451575
"90",0.472036648218256
"91",0.379517853767864
"92",0.365122840128629
"93",0.384236725990359
"94",0.397477631965144
"95",0.369419059589788
"96",0.413270032299861
"97",0.393975138915801
"98",0.406748180727763
"99",0.390448609419986
"100",0.388403404151514
"101",0.398119944135182
"102",0.364415825265957
"103",0.384592105264143
"104",0.421209381155807
"105",0.394768260738292
"106",0.39934596015253
"107",0.415994889909526
"108",0.38672011405157
"109",0.389449205928385
"110",0.370281591582317
"111",0.385674541446336
"112",0.396036515653954
"113",0.394454202962505
"114",0.391215265159556
"115",0.412869808904836
"116",0.365931761297587
"117",0.377188324386315
"118",0.391366389413117
"119",0.395794660711191
"120",0.394678198051137
"121",0.40451492217492
"122",0.377378422835231
"123",0.365370985303153
"124",0.369970853513526
"125",0.386299840330275
"126",0.395373785649583
"127",0.416873034310316
"128",0.397782340226941
"129",0.40446191509802
"130",0.412255099307346
"131",0.387148925359866
"132",0.388561730810738
"133",0.334571781902278
"134",0.356067237582376
"135",0.370458708184262
"136",0.357578512535487
"137",0.389793995449222
"138",0.380579483904931
"139",0.427832213520183
"140",0.399967716491307
"141",0.38838542771547
"142",0.372257528821734
"143",0.396948450530468
"144",0.371420953540907
"145",0.360996765332676
"146",0.345698307314047
"147",0.353377130937153
"148",0.391096284075712
"149",0.385111229345675
"150",0.403673002500062
"151",0.386030754697982
"152",0.393073044189455
"153",0.357548354333216
"154",0.387391827779953
"155",0.373328163488335
"156",0.358070459809458
"157",0.377620352160413
"158",0.397616835602347
"159",0.351596952398387
"160",0.338035667092027
"161",0.433081974765268
"162",0.373662575394809
"163",0.410625121862724
"164",0.413294950294076
"165",0.427609192225448
"166",0.495439126931212
"167",0.363588261177384
"168",0.368085602753193
"169",0.426982991926745
"170",0.434597643690313
"171",0.387577079599806
"172",0.362050981414543
"173",0.41807061471502
"174",0.371814582020414
"175",0.411273464519254
"176",0.406112632743221
"177",0.409687744074332
"178",0.394050983561671
"179",0.371675848739802
"180",0.353114993247659
"181",0.364066966440548
"182",0.424699889346845
"183",0.404279661213665
"184",0.376190737481029
"185",0.3963859772547
"186",0.398393185981097
"187",0.377418617552812
"188",0.474728525819222
"189",0.383849323397285
"190",0.442296837748166
"191",0.394416528697187
"192",0.384055182262682
"193",0.384192351515975
"194",0.365242670809116
"195",0.398029748269952
"196",0.367758063669206
"197",0.377168577742036
"198",0.392590246654509
"199",0.423268696300341
"200",0.397796900494138
"201",0.371426992254293
"202",0.393109702647018
"203",0.402233065280116
"204",0.382550296201712
"205",0.387346565938559
"206",0.405853026857219
"207",0.375852860995035
"208",0.365377373976054
"209",0.381006974088262
"210",0.387263559478088
"211",0.480001380098289
"212",0.377084566073797
"213",0.385111313748291
"214",0.410257602603248
"215",0.362897449661598
"216",0.384241488918571
"217",0.385663177713513
"218",0.404163934465034
"219",0.385185119717531
"220",0.383217545653856
"221",0.384771273827249
"222",0.378095583239002
"223",0.360965811344676
"224",0.369549385030337
"225",0.353036298560053
"226",0.40102965570286
"227",0.391647756406548
"228",0.287124736455087
"229",0.404834299341098
"230",0.402453104754439
"231",0.398351259452234
"232",0.376005732468335
"233",0.423430813970584
"234",0.387101933766966
"235",0.378812226459344
"236",0.410945717298406
"237",0.379055721940794
"238",0.369679351263908
"239",0.339103630811408
"240",0.392808995780818
"241",0.41666730991669
"242",0.387794395847119
"243",0.399195625516196
"244",0.397383615946202
"245",0.485118874949894
"246",0.394553980780993
"247",0.38448804237961
"248",0.384564326149067
"249",0.377905064440582
"250",0.364059573064006
"251",0.343788615318646
"252",0.471586969991676
"253",0.378212401653531
"254",0.407185975773328
"255",0.379203334803746
"256",0.386738642945563
"257",0.364521094578273
"258",0.431414179640472
"259",0.432690265697404
"260",0.384194662116665
"261",0.387172814024748
"262",0.438461359170109
"263",0.376044492112438
"264",0.409497506822948
"265",0.362676464181346
"266",0.359812858155473
"267",0.393790724485818
"268",0.422791815630145
"269",0.380440184615457
"270",0.391353266921207
"271",0.433797002094975
"272",0.446311563465114
"273",0.391732419442769
"274",0.425849491243611
"275",0.385671063492701
"276",0.38929150391038
"277",0.388779219574333
"278",0.406137723715143
"279",0.379405332697135
"280",0.384131024095533
"281",0.415990898488036
"282",0.368688508480204
"283",0.351750722417097
"284",0.35983747730834
"285",0.366647329709443
"286",0.410342343114937
"287",0.389746860896005
"288",0.364510717762898
"289",0.423712754109188
"290",0.374825469743637
"291",0.377618283048811
"292",0.466716331755934
"293",0.409330393305215
"294",0.383710521293941
"295",0.367022104280266
"296",0.375648339783071
"297",0.432625353580967
"298",0.407882247513443
"299",0.378920641394451
"300",0.407818654684193
"301",0.415928148391426
"302",0.41030172830863
"303",0.36682848320009
"304",0.371850810252448
"305",0.423775002909614
"306",0.520125200091512
"307",0.388534029452954
"308",0.341697151070265
"309",0.405062919193095
"310",0.425918351343582
"311",0.420481754836126
"312",0.35709326615012
"313",0.397233853727181
"314",0.402002081190013
"315",0.391286812800217
"316",0.382911812652207
"317",0.363786429583046
"318",0.379184388953978
"319",0.427085051567958
"320",0.375220616916449
"321",0.378824189657235
"322",0.37410979887925
"323",0.360341364787192
"324",0.398251395296041
"325",0.403042411822406
"326",0.398530898250776
"327",0.388882410741497
"328",0.355002194178294
"329",0.411647285303598
"330",0.373073772197014
"331",0.352157556768201
"332",0.395800395606523
"333",0.37371973090198
"334",0.396471376871826
"335",0.396152070874861
"336",0.398599033603422
"337",0.363941720356744
"338",0.380899911694168
"339",0.379903509625099
"340",0.435349602385432
"341",0.384680153189124
"342",0.394442508657946
"343",0.373588301381158
"344",0.350733910314154
"345",0.349965909616614
"346",0.496982580396822
"347",0.360956855326189
"348",0.404172139831221
"349",0.371163762151977
"350",0.350984435802847
"351",0.360297816459023
"352",0.407733617198887
"353",0.43070677285676
"354",0.400468144808559
"355",0.379194881807158
"356",0.289696085299166
"357",0.411736350554096
"358",0.383725070649127
"359",0.359603882541481
"360",0.43272867777387
"361",0.364548218939422
"362",0.35414387238447
"363",0.308520190080146
"364",0.394704553121594
"365",0.366523851392925
"366",0.370693923234387
"367",0.367926385031906
"368",0.390441521364788
"369",0.357250994225539
"370",0.465605746534107
"371",0.382396818184618
"372",0.369560316099233
"373",0.382492646013183
"374",0.475293088723026
"375",0.388943335748866
"376",0.368739865180501
"377",0.449068983657471
"378",0.39938471981257
"379",0.407521077369901
"380",0.380674746307687
"381",0.465283445913625
"382",0.441625640691746
"383",0.394298212398104
"384",0.482711163247439
"385",0.441486256140024
"386",0.385624215176921
"387",0.405515122412835
"388",0.389920188778822
"389",0.392709868857484
"390",0.378272967616162
"391",0.363091171619311
"392",0.365445113210203
"393",0.38549168153671
"394",0.374499477485288
"395",0.450554780461939
"396",0.392166039348289
"397",0.391222938561168
"398",0.360891945556955
"399",0.366347440253036
"400",0.430715733243924
"401",0.370639603712912
"402",0.382660674998051
"403",0.352151934535604
"404",0.382910023854325
"405",0.395749168863707
"406",0.389670267760302
"407",0.372294180543772
"408",0.36815568804548
"409",0.403699106639679
"410",0.402033720990719
"411",0.404037693214092
"412",0.390277989996379
"413",0.355849886267824
"414",0.379431594456586
"415",0.332138614049889
"416",0.407089637594598
"417",0.411055128324742
"418",0.400593290783751
"419",0.367945516081499
"420",0.41256508289513
"421",0.39772024666595
"422",0.37826773685414
"423",0.393010785339673
"424",0.365014631758354
"425",0.496079522811356
"426",0.388943335748866
"427",0.377115089557055
"428",0.397797159512976
"429",0.352524340421649
"430",0.385925688297203
"431",0.40094218560937
"432",0.375874470557386
"433",0.367334780525458
"434",0.355933636556336
"435",0.44544958979994
"436",0.37195437368034
"437",0.337048948833406
"438",0.380947081638946
"439",0.408967527000746
"440",0.388128010501869
"441",0.358979366338323
"442",0.38133614825733
"443",0.368237057928106
"444",0.406038984239387
"445",0.414190620014879
"446",0.3524175976555
"447",0.448904267031487
"448",0.380089037902454
"449",0.409535695197802
"450",0.526794693500898
"451",0.399543459293754
"452",0.289851028802982
"453",0.368004287937093
"454",0.394738933424217
"455",0.375649017935664
"456",0.397691519631186
"457",0.366407849815364
"458",0.368538506584797
"459",0.476525680568337
"460",0.390653491582486
"461",0.381401300196293
"462",0.410675970421737
"463",0.405516141989856
"464",0.405045670814431
"465",0.383684908588936
"466",0.424270762419832
"467",0.384085549840429
"468",0.395618583092347
"469",0.367037326943307
"470",0.361218239049107
"471",0.406702958241996
"472",0.388880212430506
"473",0.378446024636947
"474",0.401751056692672
"475",0.369271845355787
"476",0.423875515549174
"477",0.388574256764942
"478",0.371057760183391
"479",0.382850914942975
"480",0.390080089565187
"481",0.400840472604239
"482",0.35455723569561
"483",0.346801321930021
"484",0.395028529066997
"485",0.470996106873404
"486",0.354811855971146
"487",0.408378932823059
"488",0.37992893085437
"489",0.366216129765326
"490",0.371720063984169
"491",0.369349529771646
"492",0.360097447847874
"493",0.350279430374147
"494",0.378675774342775
"495",0.405507744668715
"496",0.394040877368571
"497",0.381630163872604
"498",0.389114383683211
"499",0.371364825014824
"500",0.362408848916664
"501",0.366840438434893
"502",0.373205347701269
"503",0.405781574682007
"504",0.339161961502116
"505",0.39304342145904
"506",0.415373972109277
"507",0.377173355883005
"508",0.379975277501793
"509",0.390422060459576
"510",0.390280613756589
"511",0.377988041599986
"512",0.425455401575525
"513",0.383825986112228
"514",0.427007354582903
"515",0.409518493939379
"516",0.352717468274227
"517",0.364900109189473
"518",0.377955903418095
"519",0.3734957254176
"520",0.372995805400319
"521",0.387324753441995
"522",0.381131269816406
"523",0.373303518495564
"524",0.357112510922587
"525",0.337928076193929
"526",0.401061343606149
"527",0.388880212430506
"528",0.360123031748679
"529",0.510025804996487
"530",0.397659849009971
"531",0.386678584288198
"532",0.375321731317149
"533",0.416471723177694
"534",0.369282503529488
"535",0.416763364481951
"536",0.375436898418631
"537",0.37729771563918
"538",0.376622186561946
"539",0.390564917363086
"540",0.391383561769031
"541",0.48969680815157
"542",0.373890472983825
"543",0.388572614870459
"544",0.401260110804424
"545",0.347134805261495
"546",0.387695888190505
"547",0.366208917856592
"548",0.374939570051571
"549",0.380568960003599
"550",0.380216855045104
"551",0.382962352011663
"552",0.441190989438747
"553",0.396395571882795
"554",0.364485545998731
"555",0.438736182296918
"556",0.407682559427584
"557",0.321585924188638
"558",0.408194694426825
"559",0.379083927236692
"560",0.376698616316199
"561",0.435302801751754
